Module	Section	Sample Name	Source
FastQC	all_sections	96--1H12_R1_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/00.00-raw-reads-FastQC-MultiQC/raw-fastqc/96--1H12_R1_001_fastqc.zip
FastQC	all_sections	75--1C10_R2_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/00.00-raw-reads-FastQC-MultiQC/raw-fastqc/75--1C10_R2_001_fastqc.zip
FastQC	all_sections	34--1B5_R1_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/00.00-raw-reads-FastQC-MultiQC/raw-fastqc/34--1B5_R1_001_fastqc.zip
FastQC	all_sections	68--1D9_R2_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/00.00-raw-reads-FastQC-MultiQC/raw-fastqc/68--1D9_R2_001_fastqc.zip
FastQC	all_sections	57--1A8_R1_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/00.00-raw-reads-FastQC-MultiQC/raw-fastqc/57--1A8_R1_001_fastqc.zip
FastQC	all_sections	30--1F4_R2_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/00.00-raw-reads-FastQC-MultiQC/raw-fastqc/30--1F4_R2_001_fastqc.zip
FastQC	all_sections	34--1B5_R2_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/00.00-raw-reads-FastQC-MultiQC/raw-fastqc/34--1B5_R2_001_fastqc.zip
FastQC	all_sections	10--1B2_R1_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/00.00-raw-reads-FastQC-MultiQC/raw-fastqc/10--1B2_R1_001_fastqc.zip
FastQC	all_sections	99--2C1_R1_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/00.00-raw-reads-FastQC-MultiQC/raw-fastqc/99--2C1_R1_001_fastqc.zip
FastQC	all_sections	73--1A10_R1_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/00.00-raw-reads-FastQC-MultiQC/raw-fastqc/73--1A10_R1_001_fastqc.zip
FastQC	all_sections	77--1E10_R1_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/00.00-raw-reads-FastQC-MultiQC/raw-fastqc/77--1E10_R1_001_fastqc.zip
FastQC	all_sections	1--1A1_R2_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/00.00-raw-reads-FastQC-MultiQC/raw-fastqc/1--1A1_R2_001_fastqc.zip
FastQC	all_sections	28--1D4_R1_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/00.00-raw-reads-FastQC-MultiQC/raw-fastqc/28--1D4_R1_001_fastqc.zip
FastQC	all_sections	65--1A9_R1_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/00.00-raw-reads-FastQC-MultiQC/raw-fastqc/65--1A9_R1_001_fastqc.zip
FastQC	all_sections	90--1B12_R2_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/00.00-raw-reads-FastQC-MultiQC/raw-fastqc/90--1B12_R2_001_fastqc.zip
FastQC	all_sections	2--1B1_R2_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/00.00-raw-reads-FastQC-MultiQC/raw-fastqc/2--1B1_R2_001_fastqc.zip
FastQC	all_sections	66--1B9_R1_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/00.00-raw-reads-FastQC-MultiQC/raw-fastqc/66--1B9_R1_001_fastqc.zip
FastQC	all_sections	86--1F11_R1_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/00.00-raw-reads-FastQC-MultiQC/raw-fastqc/86--1F11_R1_001_fastqc.zip
FastQC	all_sections	89--1A12_R2_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/00.00-raw-reads-FastQC-MultiQC/raw-fastqc/89--1A12_R2_001_fastqc.zip
FastQC	all_sections	114--2B3_R2_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/00.00-raw-reads-FastQC-MultiQC/raw-fastqc/114--2B3_R2_001_fastqc.zip
FastQC	all_sections	85--1E11_R2_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/00.00-raw-reads-FastQC-MultiQC/raw-fastqc/85--1E11_R2_001_fastqc.zip
FastQC	all_sections	65--1A9_R2_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/00.00-raw-reads-FastQC-MultiQC/raw-fastqc/65--1A9_R2_001_fastqc.zip
FastQC	all_sections	27--1C4_R1_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/00.00-raw-reads-FastQC-MultiQC/raw-fastqc/27--1C4_R1_001_fastqc.zip
FastQC	all_sections	68--1D9_R1_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/00.00-raw-reads-FastQC-MultiQC/raw-fastqc/68--1D9_R1_001_fastqc.zip
FastQC	all_sections	89--1A12_R1_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/00.00-raw-reads-FastQC-MultiQC/raw-fastqc/89--1A12_R1_001_fastqc.zip
FastQC	all_sections	21--1E3_R2_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/00.00-raw-reads-FastQC-MultiQC/raw-fastqc/21--1E3_R2_001_fastqc.zip
FastQC	all_sections	106--2B2_R2_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/00.00-raw-reads-FastQC-MultiQC/raw-fastqc/106--2B2_R2_001_fastqc.zip
FastQC	all_sections	76--1D10_R2_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/00.00-raw-reads-FastQC-MultiQC/raw-fastqc/76--1D10_R2_001_fastqc.zip
