Module	Section	Sample Name	Source
fastp	all_sections	POC-259-TP2	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/F-Ptua/output/01.00-F-Ptua-RNAseq-trimming-fastp-FastQC-MultiQC/POC-259-TP2.fastp-trim.report.json
fastp	all_sections	POC-201-TP1	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/F-Ptua/output/01.00-F-Ptua-RNAseq-trimming-fastp-FastQC-MultiQC/POC-201-TP1.fastp-trim.report.json
fastp	all_sections	POC-255-TP4	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/F-Ptua/output/01.00-F-Ptua-RNAseq-trimming-fastp-FastQC-MultiQC/POC-255-TP4.fastp-trim.report.json
fastp	all_sections	POC-255-TP1	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/F-Ptua/output/01.00-F-Ptua-RNAseq-trimming-fastp-FastQC-MultiQC/POC-255-TP1.fastp-trim.report.json
fastp	all_sections	POC-259-TP1	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/F-Ptua/output/01.00-F-Ptua-RNAseq-trimming-fastp-FastQC-MultiQC/POC-259-TP1.fastp-trim.report.json
fastp	all_sections	POC-42-TP4	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/F-Ptua/output/01.00-F-Ptua-RNAseq-trimming-fastp-FastQC-MultiQC/POC-42-TP4.fastp-trim.report.json
fastp	all_sections	POC-40-TP2	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/F-Ptua/output/01.00-F-Ptua-RNAseq-trimming-fastp-FastQC-MultiQC/POC-40-TP2.fastp-trim.report.json
fastp	all_sections	POC-222-TP4	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/F-Ptua/output/01.00-F-Ptua-RNAseq-trimming-fastp-FastQC-MultiQC/POC-222-TP4.fastp-trim.report.json
fastp	all_sections	POC-53-TP1	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/F-Ptua/output/01.00-F-Ptua-RNAseq-trimming-fastp-FastQC-MultiQC/POC-53-TP1.fastp-trim.report.json
fastp	all_sections	POC-57-TP1	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/F-Ptua/output/01.00-F-Ptua-RNAseq-trimming-fastp-FastQC-MultiQC/POC-57-TP1.fastp-trim.report.json
fastp	all_sections	POC-52-TP1	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/F-Ptua/output/01.00-F-Ptua-RNAseq-trimming-fastp-FastQC-MultiQC/POC-52-TP1.fastp-trim.report.json
fastp	all_sections	POC-40-TP4	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/F-Ptua/output/01.00-F-Ptua-RNAseq-trimming-fastp-FastQC-MultiQC/POC-40-TP4.fastp-trim.report.json
fastp	all_sections	POC-52-TP4	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/F-Ptua/output/01.00-F-Ptua-RNAseq-trimming-fastp-FastQC-MultiQC/POC-52-TP4.fastp-trim.report.json
fastp	all_sections	POC-42-TP2	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/F-Ptua/output/01.00-F-Ptua-RNAseq-trimming-fastp-FastQC-MultiQC/POC-42-TP2.fastp-trim.report.json
fastp	all_sections	POC-53-TP4	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/F-Ptua/output/01.00-F-Ptua-RNAseq-trimming-fastp-FastQC-MultiQC/POC-53-TP4.fastp-trim.report.json
fastp	all_sections	POC-42-TP1	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/F-Ptua/output/01.00-F-Ptua-RNAseq-trimming-fastp-FastQC-MultiQC/POC-42-TP1.fastp-trim.report.json
fastp	all_sections	POC-53-TP3	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/F-Ptua/output/01.00-F-Ptua-RNAseq-trimming-fastp-FastQC-MultiQC/POC-53-TP3.fastp-trim.report.json
fastp	all_sections	POC-259-TP3	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/F-Ptua/output/01.00-F-Ptua-RNAseq-trimming-fastp-FastQC-MultiQC/POC-259-TP3.fastp-trim.report.json
fastp	all_sections	POC-57-TP4	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/F-Ptua/output/01.00-F-Ptua-RNAseq-trimming-fastp-FastQC-MultiQC/POC-57-TP4.fastp-trim.report.json
fastp	all_sections	POC-259-TP4	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/F-Ptua/output/01.00-F-Ptua-RNAseq-trimming-fastp-FastQC-MultiQC/POC-259-TP4.fastp-trim.report.json
fastp	all_sections	POC-42-TP3	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/F-Ptua/output/01.00-F-Ptua-RNAseq-trimming-fastp-FastQC-MultiQC/POC-42-TP3.fastp-trim.report.json
fastp	all_sections	POC-53-TP2	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/F-Ptua/output/01.00-F-Ptua-RNAseq-trimming-fastp-FastQC-MultiQC/POC-53-TP2.fastp-trim.report.json
fastp	all_sections	POC-219-TP1	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/F-Ptua/output/01.00-F-Ptua-RNAseq-trimming-fastp-FastQC-MultiQC/POC-219-TP1.fastp-trim.report.json
