,0,1,2,3,4
apul_ACR.100,0.5883200384721893,0.6289619943154908,0.8342864169932559,0.1984441120670183,0.7507414626401181
apul_ACR.101,0.4381979015826966,1.5734409107357585,0.8041973924780049,0.39513998380796905,0.3718076439711135
apul_ACR.102,0.26403677189319924,1.3573114029738815,0.4880575531101057,0.2830355180305386,0.8787283435062166
apul_ACR.103,0.5901593692182998,1.8021114841815158,0.15557079251739353,0.788962889775227,0.29908729086906816
apul_ACR.104,0.7811746755153144,0.9032488158704687,0.6797910145578734,0.13604923774893218,0.6961715504859741
apul_ACR.105,0.49974234737554707,0.0582621818494607,0.6091397588530882,1.356177778527405,0.13258020133500154
apul_ACR.106,0.8240622167231448,1.4039323690994308,0.6545304476062735,0.28074831943027007,0.38742736147040274
apul_ACR.107,0.04267995580397314,0.16294668091761025,0.4247117088864076,0.43492642724985964,1.339621223959923
apul_ACR.108,0.3102017101663405,1.4342016536741284,0.5958504312580419,0.6034228333409878,0.4612083721567992
apul_ACR.109,1.801712202273555,1.2002042907126496,0.23301101100645427,0.11702049986832391,0.2718075810052674
peve_POR.110,0.5915957539266941,2.5075492772006887,0.37390154187452995,0.1554819931522389,0.4691414575992271
peve_POR.111,1.0947855456217832,-0.16962954216090217,0.018967298570746756,1.579128869718611,0.04809176993519711
peve_POR.112,0.6960204671118233,0.26034647016521467,1.1849352894263536,0.3904217187177854,0.3906791082455694
peve_POR.113,0.8836139551507396,1.6581374350945897,0.4026673431362286,0.4143777676519681,0.32074063207831993
peve_POR.114,0.26703193064802744,1.6427572758350812,1.0581996160050893,0.33811813786837497,0.3293552378911635
peve_POR.115,0.4774928616438119,0.33588211834796444,0.085131202676593,0.8880471557892814,0.8353842100970604
peve_POR.116,1.0881342986421902,1.7951509437392985,0.4183316534382873,0.4385781489891014,0.11002779799078828
peve_POR.117,1.777483278005438,1.049247935887257,0.18270698607250893,0.2212432897928703,0.2818315414568332
peve_POR.118,0.8940828314206644,0.19698429843540352,0.2644139073465949,0.441098164466091,0.8862230025078062
peve_POR.119,1.133623362365281,0.905351458077449,0.29071895230906203,0.8073512545867298,0.1460150042463212
ptua_POC.120,0.09774342927481333,1.5332071172626325,0.49553518758300463,0.5836216294875098,0.6523847978466815
ptua_POC.121,0.9659337344689501,0.633063434074466,0.4279648226069742,0.46424844417584604,0.554813301863628
ptua_POC.122,0.637557563081526,1.0947561122525027,0.8540216248328968,0.5486242417976701,0.23476636190043382
ptua_POC.123,0.15667469565693065,1.4664274800693955,0.8434826557699052,0.4191918639562461,0.5387878830286117
ptua_POC.124,1.2809983417212876,0.005072457994869137,0.3391814055961709,0.5996059622651164,0.5111549411129459
ptua_POC.125,0.6985932086533447,-0.05289163363339157,0.7627713209363834,0.5778557594365408,0.6263089829146377
ptua_POC.126,0.42638190153754946,1.1692780576136956,0.6828661014502528,0.4682881984873263,0.5376101282720942
ptua_POC.127,1.0935671438808385,0.3113933009968458,0.39932383144460787,0.9713307201585827,0.15241262748474432
ptua_POC.128,0.768153936961266,0.29592246079467305,0.6579122527035121,0.43849517435266416,0.6602079154455966
ptua_POC.129,1.1510143420629046,0.7785548400464212,0.845640705909615,0.19084965892668496,0.33846950571029877
