Module	Section	Sample Name	Source
FastQC	all_sections	1E6-fastp-adapters-polyG-31bp-merged	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/01.10-F-Ptua-sRNAseq-trimming-fastp-FastQC-MultiQC/trimmed-fastqc-sRNA/1E6-fastp-adapters-polyG-31bp-merged_fastqc.zip
FastQC	all_sections	1E10-fastp-adapters-polyG-31bp-merged	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/01.10-F-Ptua-sRNAseq-trimming-fastp-FastQC-MultiQC/trimmed-fastqc-sRNA/1E10-fastp-adapters-polyG-31bp-merged_fastqc.zip
FastQC	all_sections	1B12-fastp-adapters-polyG-31bp-merged	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/01.10-F-Ptua-sRNAseq-trimming-fastp-FastQC-MultiQC/trimmed-fastqc-sRNA/1B12-fastp-adapters-polyG-31bp-merged_fastqc.zip
FastQC	all_sections	1E8-fastp-adapters-polyG-31bp-merged	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/01.10-F-Ptua-sRNAseq-trimming-fastp-FastQC-MultiQC/trimmed-fastqc-sRNA/1E8-fastp-adapters-polyG-31bp-merged_fastqc.zip
FastQC	all_sections	1G9-fastp-adapters-polyG-31bp-merged	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/01.10-F-Ptua-sRNAseq-trimming-fastp-FastQC-MultiQC/trimmed-fastqc-sRNA/1G9-fastp-adapters-polyG-31bp-merged_fastqc.zip
FastQC	all_sections	1F5-fastp-adapters-polyG-31bp-merged	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/01.10-F-Ptua-sRNAseq-trimming-fastp-FastQC-MultiQC/trimmed-fastqc-sRNA/1F5-fastp-adapters-polyG-31bp-merged_fastqc.zip
FastQC	all_sections	1F2-fastp-adapters-polyG-31bp-merged	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/01.10-F-Ptua-sRNAseq-trimming-fastp-FastQC-MultiQC/trimmed-fastqc-sRNA/1F2-fastp-adapters-polyG-31bp-merged_fastqc.zip
FastQC	all_sections	2C3-fastp-adapters-polyG-31bp-merged	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/01.10-F-Ptua-sRNAseq-trimming-fastp-FastQC-MultiQC/trimmed-fastqc-sRNA/2C3-fastp-adapters-polyG-31bp-merged_fastqc.zip
FastQC	all_sections	2A1-fastp-adapters-polyG-31bp-merged	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/01.10-F-Ptua-sRNAseq-trimming-fastp-FastQC-MultiQC/trimmed-fastqc-sRNA/2A1-fastp-adapters-polyG-31bp-merged_fastqc.zip
FastQC	all_sections	1G7-fastp-adapters-polyG-31bp-merged	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/01.10-F-Ptua-sRNAseq-trimming-fastp-FastQC-MultiQC/trimmed-fastqc-sRNA/1G7-fastp-adapters-polyG-31bp-merged_fastqc.zip
