"group_id","absolute_loading","signed_loading","goslim_ids","goslim_names"
"OG_04737",3.46035762430055,3.46035762430055,"GO:0005886; GO:0030198; GO:0048856; GO:0060089; GO:0098772","plasma membrane; extracellular matrix organization; anatomical structure development; molecular transducer activity; molecular function regulator activity"
"OG_01330",3.2678369266602,3.2678369266602,"",""
"OG_05395",3.18213790408742,3.18213790408742,"GO:0003677; GO:0005654; GO:0005794; GO:0006355; GO:0030154; GO:0043226; GO:0048856; GO:0140110","DNA binding; nucleoplasm; Golgi apparatus; regulation of DNA-templated transcription; cell differentiation; organelle; anatomical structure development; transcription regulator activity"
"OG_01261",3.18088138934791,3.18088138934791,"",""
"OG_07103",3.10520105301883,3.10520105301883,"GO:0003824; GO:0006629; GO:0016491","catalytic activity; lipid metabolic process; oxidoreductase activity"
"OG_01437",2.9127588713689,2.9127588713689,"",""
"OG_09611",2.8413213225438,2.8413213225438,"",""
"OG_07956",2.82530040035335,2.82530040035335,"",""
"OG_04336",2.79906281853762,2.79906281853762,"",""
"OG_03671",2.79509749991208,2.79509749991208,"",""
"OG_04560",2.7766506841247,2.7766506841247,"",""
"OG_01656",2.76484345974007,2.76484345974007,"",""
"OG_01210",2.75221919030114,2.75221919030114,"GO:0002376; GO:0003013; GO:0003824; GO:0005730; GO:0005811; GO:0005829; GO:0006629; GO:0006914; GO:0016740; GO:0016787; GO:0043226; GO:0140096","immune system process; circulatory system process; catalytic activity; nucleolus; lipid droplet; cytosol; lipid metabolic process; autophagy; transferase activity; hydrolase activity; organelle; catalytic activity, acting on a protein"
"OG_07762",2.75020835412788,2.75020835412788,"GO:0003824; GO:0005634; GO:0005815; GO:0006355; GO:0016740; GO:0022414; GO:0032200; GO:0043226; GO:0048856; GO:0098772","catalytic activity; nucleus; microtubule organizing center; regulation of DNA-templated transcription; transferase activity; reproductive process; telomere organization; organelle; anatomical structure development; molecular function regulator activity"
"OG_05400",2.70866023656722,2.70866023656722,"GO:0003824; GO:0005739; GO:0005764; GO:0005768; GO:0005773; GO:0005794; GO:0007040; GO:0008289; GO:0016787; GO:0030154; GO:0030163; GO:0031410; GO:0043226; GO:0048856; GO:0050877; GO:0140096","catalytic activity; mitochondrion; lysosome; endosome; vacuole; Golgi apparatus; lysosome organization; lipid binding; hydrolase activity; cell differentiation; protein catabolic process; cytoplasmic vesicle; organelle; anatomical structure development; nervous system process; catalytic activity, acting on a protein"
"OG_01941",2.6398696482747,2.6398696482747,"GO:0005198; GO:0007010; GO:0007155; GO:0030198; GO:0030312; GO:0031012; GO:0043226; GO:0050877","structural molecule activity; cytoskeleton organization; cell adhesion; extracellular matrix organization; external encapsulating structure; extracellular matrix; organelle; nervous system process"
"OG_09757",2.62353500843699,2.62353500843699,"",""
"OG_04999",2.57673376548776,2.57673376548776,"GO:0003677; GO:0005634; GO:0006355; GO:0043226; GO:0048856; GO:0140110","DNA binding; nucleus; regulation of DNA-templated transcription; organelle; anatomical structure development; transcription regulator activity"
"OG_04170",2.55651174981875,2.55651174981875,"GO:0002376; GO:0003824; GO:0005576; GO:0005783; GO:0016209; GO:0016491; GO:0043226","immune system process; catalytic activity; extracellular region; endoplasmic reticulum; antioxidant activity; oxidoreductase activity; organelle"
"OG_03911",2.52765672266792,2.52765672266792,"",""
"OG_04439",2.50073352234055,2.50073352234055,"GO:0003774; GO:0003824; GO:0005929; GO:0007018; GO:0016787; GO:0016853; GO:0043226; GO:0140657","cytoskeletal motor activity; catalytic activity; cilium; microtubule-based movement; hydrolase activity; isomerase activity; organelle; ATP-dependent activity"
"OG_07408",2.49575264933169,2.49575264933169,"",""
"OG_05208",2.46641884524422,2.46641884524422,"GO:0003677; GO:0003723; GO:0005634; GO:0005694; GO:0005730; GO:0007059; GO:0022414; GO:0043226; GO:0060090","DNA binding; RNA binding; nucleus; chromosome; nucleolus; chromosome segregation; reproductive process; organelle; molecular adaptor activity"
"OG_00234",2.45117474969768,2.45117474969768,"",""
"OG_08633",2.43153528703133,2.43153528703133,"",""
"OG_06522",2.4190489691266,2.4190489691266,"GO:0003824; GO:0005886; GO:0006355; GO:0016740; GO:0048856; GO:0050877; GO:0060089; GO:0140096","catalytic activity; plasma membrane; regulation of DNA-templated transcription; transferase activity; anatomical structure development; nervous system process; molecular transducer activity; catalytic activity, acting on a protein"
"OG_05731",2.41544473855295,2.41544473855295,"",""
"OG_02599",2.3937904652563,2.3937904652563,"GO:0003677; GO:0005634; GO:0006351; GO:0006355; GO:0012501; GO:0030198; GO:0043226; GO:0048856; GO:0048870; GO:0050877; GO:0060090; GO:0140110","DNA binding; nucleus; DNA-templated transcription; regulation of DNA-templated transcription; programmed cell death; extracellular matrix organization; organelle; anatomical structure development; cell motility; nervous system process; molecular adaptor activity; transcription regulator activity"
"OG_02090",2.39161716715808,2.39161716715808,"",""
"OG_00361",2.38299546519245,2.38299546519245,"",""
"OG_10099",2.37852329897045,2.37852329897045,"",""
"OG_09807",2.37580966690067,2.37580966690067,"GO:0005615; GO:0030154; GO:0048018; GO:0048856; GO:0098772","extracellular space; cell differentiation; receptor ligand activity; anatomical structure development; molecular function regulator activity"
"OG_09233",2.35077395027725,2.35077395027725,"",""
"OG_02550",2.34832940450008,2.34832940450008,"GO:0003824; GO:0005829; GO:0016491; GO:0055086; GO:1901135","catalytic activity; cytosol; oxidoreductase activity; nucleobase-containing small molecule metabolic process; carbohydrate derivative metabolic process"
"OG_03792",2.33800452875374,2.33800452875374,"",""
"OG_10198",2.32371546969225,2.32371546969225,"GO:0003824; GO:0005615; GO:0016787; GO:0030163; GO:0048856","catalytic activity; extracellular space; hydrolase activity; protein catabolic process; anatomical structure development"
"OG_08520",2.3127397650312,2.3127397650312,"",""
"OG_06403",2.31156736773541,2.31156736773541,"",""
"OG_05757",2.31134389880056,2.31134389880056,"",""
"OG_00253",2.31056177210335,2.31056177210335,"",""
"OG_01489",2.30202875125258,2.30202875125258,"GO:0005886; GO:0007155; GO:0030154; GO:0048856; GO:0061024","plasma membrane; cell adhesion; cell differentiation; anatomical structure development; membrane organization"
"OG_00252",2.28739896047881,2.28739896047881,"",""
"OG_07835",2.25725276212949,2.25725276212949,"",""
"OG_03447",2.23666047048053,2.23666047048053,"",""
"OG_08226",2.23367691879274,2.23367691879274,"GO:0000910; GO:0005634; GO:0007010; GO:0008092; GO:0043226","cytokinesis; nucleus; cytoskeleton organization; cytoskeletal protein binding; organelle"
"OG_05874",2.20397364132883,2.20397364132883,"",""
"OG_06993",2.19926340473393,2.19926340473393,"",""
"OG_04538",2.19765537931077,2.19765537931077,"GO:0002376; GO:0005576; GO:0005929; GO:0043226; GO:0098542","immune system process; extracellular region; cilium; organelle; defense response to other organism"
"OG_08095",2.19622272590941,2.19622272590941,"",""
"OG_07554",2.1756070298706,2.1756070298706,"",""
"OG_03061",2.1632854625545,2.1632854625545,"GO:0051604; GO:0065003; GO:0072659","protein maturation; protein-containing complex assembly; protein localization to plasma membrane"
"OG_02853",2.16215932884516,2.16215932884516,"",""
"OG_01491",2.13386227703402,2.13386227703402,"",""
"OG_02317",2.13077630657762,2.13077630657762,"",""
"OG_03500",2.12304845631705,2.12304845631705,"",""
"OG_05446",2.11726718018652,2.11726718018652,"",""
"OG_06850",2.10386491441587,2.10386491441587,"",""
"OG_08704",2.09835394553596,2.09835394553596,"",""
"OG_09806",2.09134151313549,2.09134151313549,"GO:0005215; GO:0005576; GO:0005783; GO:0005811; GO:0005829; GO:0006629; GO:0007018; GO:0008289; GO:0022414; GO:0030163; GO:0043226; GO:0048018; GO:0048856; GO:0048870; GO:0098772","transporter activity; extracellular region; endoplasmic reticulum; lipid droplet; cytosol; lipid metabolic process; microtubule-based movement; lipid binding; reproductive process; protein catabolic process; organelle; receptor ligand activity; anatomical structure development; cell motility; molecular function regulator activity"
"OG_02424",2.085273416252,2.085273416252,"",""
"OG_04195",2.08376961945953,2.08376961945953,"GO:0003824; GO:0005634; GO:0005654; GO:0005768; GO:0005886; GO:0005929; GO:0006355; GO:0012501; GO:0016740; GO:0022414; GO:0030154; GO:0030198; GO:0031410; GO:0043226; GO:0048856; GO:0048870; GO:0060089; GO:0140096","catalytic activity; nucleus; nucleoplasm; endosome; plasma membrane; cilium; regulation of DNA-templated transcription; programmed cell death; transferase activity; reproductive process; cell differentiation; extracellular matrix organization; cytoplasmic vesicle; organelle; anatomical structure development; cell motility; molecular transducer activity; catalytic activity, acting on a protein"
"OG_07519",2.08100897063092,2.08100897063092,"GO:0005768; GO:0005829; GO:0007010; GO:0008289; GO:0016192; GO:0031410; GO:0043226; GO:0044782; GO:0061024","endosome; cytosol; cytoskeleton organization; lipid binding; vesicle-mediated transport; cytoplasmic vesicle; organelle; cilium organization; membrane organization"
