Module	Section	Sample Name	Source
FastQC	all_sections	1D12-fastp-adapters-polyG-31bp-merged	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/01.10-E-Peve-sRNAseq-trimming-fastp-FastQC-MultiQC/trimmed-fastqc-sRNA/1D12-fastp-adapters-polyG-31bp-merged_fastqc.zip
FastQC	all_sections	1F3-fastp-adapters-polyG-31bp-merged	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/01.10-E-Peve-sRNAseq-trimming-fastp-FastQC-MultiQC/trimmed-fastqc-sRNA/1F3-fastp-adapters-polyG-31bp-merged_fastqc.zip
FastQC	all_sections	2B1-fastp-adapters-polyG-31bp-merged	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/01.10-E-Peve-sRNAseq-trimming-fastp-FastQC-MultiQC/trimmed-fastqc-sRNA/2B1-fastp-adapters-polyG-31bp-merged_fastqc.zip
FastQC	all_sections	1A11-fastp-adapters-polyG-31bp-merged	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/01.10-E-Peve-sRNAseq-trimming-fastp-FastQC-MultiQC/trimmed-fastqc-sRNA/1A11-fastp-adapters-polyG-31bp-merged_fastqc.zip
FastQC	all_sections	1B7-fastp-adapters-polyG-31bp-merged	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/01.10-E-Peve-sRNAseq-trimming-fastp-FastQC-MultiQC/trimmed-fastqc-sRNA/1B7-fastp-adapters-polyG-31bp-merged_fastqc.zip
FastQC	all_sections	2F2-fastp-adapters-polyG-31bp-merged	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/01.10-E-Peve-sRNAseq-trimming-fastp-FastQC-MultiQC/trimmed-fastqc-sRNA/2F2-fastp-adapters-polyG-31bp-merged_fastqc.zip
FastQC	all_sections	2A3-fastp-adapters-polyG-31bp-merged	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/01.10-E-Peve-sRNAseq-trimming-fastp-FastQC-MultiQC/trimmed-fastqc-sRNA/2A3-fastp-adapters-polyG-31bp-merged_fastqc.zip
FastQC	all_sections	1D7-fastp-adapters-polyG-31bp-merged	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/01.10-E-Peve-sRNAseq-trimming-fastp-FastQC-MultiQC/trimmed-fastqc-sRNA/1D7-fastp-adapters-polyG-31bp-merged_fastqc.zip
FastQC	all_sections	1F1-fastp-adapters-polyG-31bp-merged	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/01.10-E-Peve-sRNAseq-trimming-fastp-FastQC-MultiQC/trimmed-fastqc-sRNA/1F1-fastp-adapters-polyG-31bp-merged_fastqc.zip
FastQC	all_sections	1H1-fastp-adapters-polyG-31bp-merged	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/01.10-E-Peve-sRNAseq-trimming-fastp-FastQC-MultiQC/trimmed-fastqc-sRNA/1H1-fastp-adapters-polyG-31bp-merged_fastqc.zip
