Module	Section	Sample Name	Source
FastQC	all_sections	1F9_R2_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/01.20-D-Apul-WGBS-trimming-fastp-FastQC-MultiQC/1F9_R2_001.fastp-trim_fastqc.zip
FastQC	all_sections	1F1_R2_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/01.20-D-Apul-WGBS-trimming-fastp-FastQC-MultiQC/1F1_R2_001.fastp-trim_fastqc.zip
FastQC	all_sections	2C2_R1_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/01.20-D-Apul-WGBS-trimming-fastp-FastQC-MultiQC/2C2_R1_001.fastp-trim_fastqc.zip
FastQC	all_sections	1D8_R1_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/01.20-D-Apul-WGBS-trimming-fastp-FastQC-MultiQC/1D8_R1_001.fastp-trim_fastqc.zip
FastQC	all_sections	2D1_R1_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/01.20-D-Apul-WGBS-trimming-fastp-FastQC-MultiQC/2D1_R1_001.fastp-trim_fastqc.zip
FastQC	all_sections	1B10_R2_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/01.20-D-Apul-WGBS-trimming-fastp-FastQC-MultiQC/1B10_R2_001.fastp-trim_fastqc.zip
FastQC	all_sections	1G4_R2_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/01.20-D-Apul-WGBS-trimming-fastp-FastQC-MultiQC/1G4_R2_001.fastp-trim_fastqc.zip
FastQC	all_sections	1A5_R2_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/01.20-D-Apul-WGBS-trimming-fastp-FastQC-MultiQC/1A5_R2_001.fastp-trim_fastqc.zip
FastQC	all_sections	1A6_R1_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/01.20-D-Apul-WGBS-trimming-fastp-FastQC-MultiQC/1A6_R1_001.fastp-trim_fastqc.zip
FastQC	all_sections	1H11_R2_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/01.20-D-Apul-WGBS-trimming-fastp-FastQC-MultiQC/1H11_R2_001.fastp-trim_fastqc.zip
FastQC	all_sections	1C8_R2_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/01.20-D-Apul-WGBS-trimming-fastp-FastQC-MultiQC/1C8_R2_001.fastp-trim_fastqc.zip
FastQC	all_sections	1H6_R1_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/01.20-D-Apul-WGBS-trimming-fastp-FastQC-MultiQC/1H6_R1_001.fastp-trim_fastqc.zip
FastQC	all_sections	1D9_R1_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/01.20-D-Apul-WGBS-trimming-fastp-FastQC-MultiQC/1D9_R1_001.fastp-trim_fastqc.zip
FastQC	all_sections	1D3_R2_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/01.20-D-Apul-WGBS-trimming-fastp-FastQC-MultiQC/1D3_R2_001.fastp-trim_fastqc.zip
FastQC	all_sections	1D7_R1_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/01.20-D-Apul-WGBS-trimming-fastp-FastQC-MultiQC/1D7_R1_001.fastp-trim_fastqc.zip
FastQC	all_sections	1F7_R2_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/01.20-D-Apul-WGBS-trimming-fastp-FastQC-MultiQC/1F7_R2_001.fastp-trim_fastqc.zip
FastQC	all_sections	1H3_R2_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/01.20-D-Apul-WGBS-trimming-fastp-FastQC-MultiQC/1H3_R2_001.fastp-trim_fastqc.zip
FastQC	all_sections	6--1E3_R2_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/01.20-D-Apul-WGBS-trimming-fastp-FastQC-MultiQC/6--1E3_R2_001.fastp-trim_fastqc.zip
FastQC	all_sections	39--2E2_R1_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/01.20-D-Apul-WGBS-trimming-fastp-FastQC-MultiQC/39--2E2_R1_001.fastp-trim_fastqc.zip
FastQC	all_sections	10--1E7_R2_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/01.20-D-Apul-WGBS-trimming-fastp-FastQC-MultiQC/10--1E7_R2_001.fastp-trim_fastqc.zip
FastQC	all_sections	1B4_R1_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/01.20-D-Apul-WGBS-trimming-fastp-FastQC-MultiQC/1B4_R1_001.fastp-trim_fastqc.zip
FastQC	all_sections	1B2_R2_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/01.20-D-Apul-WGBS-trimming-fastp-FastQC-MultiQC/1B2_R2_001.fastp-trim_fastqc.zip
FastQC	all_sections	1D8_R2_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/01.20-D-Apul-WGBS-trimming-fastp-FastQC-MultiQC/1D8_R2_001.fastp-trim_fastqc.zip
FastQC	all_sections	1B5_R2_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/01.20-D-Apul-WGBS-trimming-fastp-FastQC-MultiQC/1B5_R2_001.fastp-trim_fastqc.zip
FastQC	all_sections	1D7_R2_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/01.20-D-Apul-WGBS-trimming-fastp-FastQC-MultiQC/1D7_R2_001.fastp-trim_fastqc.zip
FastQC	all_sections	1B2_R1_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/01.20-D-Apul-WGBS-trimming-fastp-FastQC-MultiQC/1B2_R1_001.fastp-trim_fastqc.zip
FastQC	all_sections	1B10_R1_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/01.20-D-Apul-WGBS-trimming-fastp-FastQC-MultiQC/1B10_R1_001.fastp-trim_fastqc.zip
FastQC	all_sections	2C2_R2_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/01.20-D-Apul-WGBS-trimming-fastp-FastQC-MultiQC/2C2_R2_001.fastp-trim_fastqc.zip
FastQC	all_sections	1D9_R2_001	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/D-Apul/output/01.20-D-Apul-WGBS-trimming-fastp-FastQC-MultiQC/1D9_R2_001.fastp-trim_fastqc.zip
