Module	Section	Sample Name	Source
Samtools	flagstat	POR-69-TP4-hisat2_output	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/E-Peve/output/02.20-E-Peve-RNAseq-alignment-HiSat2/POR-69-TP4/POR-69-TP4-hisat2_output.flagstat
Samtools	flagstat	POR-83-TP4-hisat2_output	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/E-Peve/output/02.20-E-Peve-RNAseq-alignment-HiSat2/POR-83-TP4/POR-83-TP4-hisat2_output.flagstat
Samtools	flagstat	POR-245-TP4-hisat2_output	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/E-Peve/output/02.20-E-Peve-RNAseq-alignment-HiSat2/POR-245-TP4/POR-245-TP4-hisat2_output.flagstat
Samtools	flagstat	POR-262-TP3-hisat2_output	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/E-Peve/output/02.20-E-Peve-RNAseq-alignment-HiSat2/POR-262-TP3/POR-262-TP3-hisat2_output.flagstat
Samtools	flagstat	POR-69-TP1-hisat2_output	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/E-Peve/output/02.20-E-Peve-RNAseq-alignment-HiSat2/POR-69-TP1/POR-69-TP1-hisat2_output.flagstat
Samtools	flagstat	POR-73-TP1-hisat2_output	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/E-Peve/output/02.20-E-Peve-RNAseq-alignment-HiSat2/POR-73-TP1/POR-73-TP1-hisat2_output.flagstat
Samtools	flagstat	POR-74-TP3-hisat2_output	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/E-Peve/output/02.20-E-Peve-RNAseq-alignment-HiSat2/POR-74-TP3/POR-74-TP3-hisat2_output.flagstat
Samtools	flagstat	POR-73-TP4-hisat2_output	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/E-Peve/output/02.20-E-Peve-RNAseq-alignment-HiSat2/POR-73-TP4/POR-73-TP4-hisat2_output.flagstat
Samtools	flagstat	POR-73-TP3-hisat2_output	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/E-Peve/output/02.20-E-Peve-RNAseq-alignment-HiSat2/POR-73-TP3/POR-73-TP3-hisat2_output.flagstat
Samtools	flagstat	POR-245-TP2-hisat2_output	/home/shared/8TB_HDD_01/sam/gitrepos/urol-e5/timeseries_molecular/E-Peve/output/02.20-E-Peve-RNAseq-alignment-HiSat2/POR-245-TP2/POR-245-TP2-hisat2_output.flagstat
